business_id,date,description
68672,12/27/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 1/10/2014 ]
68672,12/27/2013,High risk vermin infestation  [ date violation corrected: 1/10/2014 ]
68672,12/27/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 1/10/2014 ]
68672,12/27/2013,Permit license or inspection report not posted  [ date violation corrected: 1/10/2014 ]
68674,03/14/2016,Improper food labeling or menu misrepresentation
68674,03/14/2016,Unapproved or unmaintained equipment or utensils
68674,05/11/2015,Improper food labeling or menu misrepresentation  [ date violation corrected: 3/14/2016 ]
68674,05/11/2015,Improper or defective plumbing  [ date violation corrected: 3/14/2016 ]
68674,05/06/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/11/2015 ]
68674,05/06/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 5/11/2015 ]
68690,04/08/2016,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/8/2016 ]
68690,04/08/2016,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/8/2016 ]
68690,03/02/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/8/2016 ]
68690,03/02/2015,Improper food labeling or menu misrepresentation  [ date violation corrected: 4/8/2016 ]
68690,06/16/2014,Unreported or unrestricted ill employee with communicable disease  [ date violation corrected: 3/2/2015 ]
68690,12/06/2013,Moderate risk food holding temperature   [ date violation corrected: 6/16/2014 ]
68690,12/06/2013,Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 6/16/2014 ]
68690,12/06/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 6/16/2014 ]
68690,04/25/2013,Permit license or inspection report not posted  [ date violation corrected: 7/2/2013 ]
68690,04/25/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/2/2013 ]
68690,04/25/2013,Moderate risk food holding temperature   [ date violation corrected: 7/2/2013 ]
68690,04/25/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 7/2/2013 ]
68692,12/30/2015,Unclean nonfood contact surfaces
68692,12/30/2015,Unclean or degraded floors walls or ceilings
68692,06/26/2015,Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 7/31/2015 ]
68692,06/26/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 7/31/2015 ]
68692,06/26/2015,High risk food holding temperature   [ date violation corrected: 7/31/2015 ]
68692,06/11/2014,No hot water or running water  [ date violation corrected: 6/26/2015 ]
68692,06/11/2014,Low risk vermin infestation  [ date violation corrected: 6/26/2015 ]
68692,06/11/2014,Improper food storage  [ date violation corrected: 6/26/2015 ]
68692,10/07/2013,Low risk vermin infestation  [ date violation corrected: 6/11/2014 ]
68692,10/07/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 6/11/2014 ]
68692,10/07/2013,Unclean nonfood contact surfaces  [ date violation corrected: 6/11/2014 ]
68692,10/07/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 6/11/2014 ]
68692,10/07/2013,Improper food storage  [ date violation corrected: 6/11/2014 ]
68696,04/02/2015,Food safety certificate or food handler card not available
68696,04/02/2015,Noncompliance with HAACP plan or variance
68696,06/09/2014,Improper or defective plumbing  [ date violation corrected: 4/2/2015 ]
68696,11/14/2013,Improper storage of equipment utensils or linens  [ date violation corrected: 6/9/2014 ]
68696,11/14/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 6/9/2014 ]
68696,11/14/2013,Noncompliance with HAACP plan or variance  [ date violation corrected: 6/9/2014 ]
68696,11/14/2013,Food safety certificate or food handler card not available  [ date violation corrected: 6/9/2014 ]
68699,03/17/2016,Moderate risk vermin infestation  [ date violation corrected: 3/25/2016 ]
68699,03/17/2016,Unclean nonfood contact surfaces  [ date violation corrected: 3/25/2016 ]
68699,03/17/2016,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 3/25/2016 ]
68699,03/17/2016,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 3/25/2016 ]
68701,02/24/2016,Unclean hands or improper use of gloves  [ date violation corrected: 3/3/2016 ]
68701,02/24/2016,Improper cooling methods
68701,02/24/2016,Improper thawing methods   [ date violation corrected: 3/3/2016 ]
68701,02/24/2016,Improper or defective plumbing  [ date violation corrected: 3/3/2016 ]
68714,08/28/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/15/2014 ]
68714,08/28/2013,Inadequate warewashing facilities or equipment  [ date violation corrected: 5/15/2014 ]
68718,02/09/2015,Moderate risk food holding temperature   [ date violation corrected: 5/7/2015 ]
68718,02/09/2015,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/7/2015 ]
68718,02/09/2015,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/7/2015 ]
68718,06/18/2014,Improper food storage  [ date violation corrected: 6/18/2014 ]
68718,06/18/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 2/9/2015 ]
68718,09/24/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 9/24/2013 ]
68721,12/08/2014,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 12/8/2014 ]
68721,12/08/2014,High risk food holding temperature   [ date violation corrected: 12/16/2014 ]
68721,12/08/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 12/16/2014 ]
68721,12/08/2014,Improper food storage  [ date violation corrected: 12/16/2014 ]
68721,12/08/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 12/8/2014 ]
68721,04/17/2014,Improper food labeling or menu misrepresentation  [ date violation corrected: 12/8/2014 ]
68721,04/17/2014,Moderate risk food holding temperature   [ date violation corrected: 12/8/2014 ]
68721,08/28/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 10/22/2013 ]
68721,08/28/2013,Improper cooling methods  [ date violation corrected: 10/22/2013 ]
68742,06/14/2014,Unpermitted food facility
68753,06/03/2015,Improper food storage
68753,06/03/2015,Worker safety hazards
68753,06/03/2015,Moderate risk food holding temperature 
68753,06/03/2015,Unclean or degraded floors walls or ceilings
68753,03/06/2014,High risk food holding temperature   [ date violation corrected: 4/18/2014 ]
68753,03/06/2014,Foods not protected from contamination  [ date violation corrected: 4/18/2014 ]
68753,03/06/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/18/2014 ]
68753,05/23/2013,Inadequate procedures or records for time as a public health control   [ date violation corrected: 3/6/2014 ]
68753,05/23/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 3/6/2014 ]
68761,09/22/2014,Unapproved or unmaintained equipment or utensils
68761,09/22/2014,Inadequately cleaned or sanitized food contact surfaces
68761,09/22/2014,Wiping cloths not clean or properly stored or inadequate sanitizer
68761,09/22/2014,Inadequate and inaccessible handwashing facilities
68763,03/04/2016,Improper cooling methods  [ date violation corrected: 3/4/2016 ]
68763,03/04/2016,Improper thawing methods   [ date violation corrected: 3/4/2016 ]
68763,03/04/2016,Permit license or inspection report not posted  [ date violation corrected: 3/11/2016 ]
68763,03/04/2016,High risk food holding temperature   [ date violation corrected: 3/4/2016 ]
68763,08/18/2014,Permit license or inspection report not posted  [ date violation corrected: 3/4/2016 ]
68763,08/18/2014,Unclean nonfood contact surfaces  [ date violation corrected: 3/4/2016 ]
68763,08/18/2014,Improper food storage  [ date violation corrected: 3/4/2016 ]
68763,04/23/2014,High risk food holding temperature   [ date violation corrected: 4/23/2014 ]
68763,08/29/2013,Moderate risk food holding temperature   [ date violation corrected: 8/29/2013 ]
68764,02/11/2015,Inadequately cleaned or sanitized food contact surfaces
68764,02/11/2015,Improper storage of equipment utensils or linens
68764,01/30/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 2/7/2014 ]
68764,01/30/2014,Unclean nonfood contact surfaces  [ date violation corrected: 2/7/2014 ]
68766,07/25/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 11/30/2015 ]
68766,01/31/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/25/2014 ]
68766,01/31/2014,Foods not protected from contamination  [ date violation corrected: 7/25/2014 ]
68766,01/31/2014,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 7/25/2014 ]
68766,01/31/2014,High risk vermin infestation  [ date violation corrected: 2/3/2014 ]
68766,01/31/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 2/3/2014 ]
68768,01/27/2015,Inadequate ventilation or lighting
68768,01/27/2015,High risk food holding temperature 
68768,01/27/2015,Moderate risk vermin infestation
68768,01/27/2015,Contaminated or adulterated food
68768,03/24/2014,High risk food holding temperature   [ date violation corrected: 4/16/2014 ]
68768,03/24/2014,Improper food storage  [ date violation corrected: 5/13/2014 ]
68768,03/24/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/13/2014 ]
68768,09/03/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/18/2013 ]
68768,09/03/2013,Foods not protected from contamination  [ date violation corrected: 9/18/2013 ]
68768,09/03/2013,Moderate risk food holding temperature   [ date violation corrected: 9/18/2013 ]
68768,09/03/2013,Improper cooling methods  [ date violation corrected: 9/18/2013 ]
68768,09/03/2013,Moderate risk vermin infestation  [ date violation corrected: 9/18/2013 ]
68773,05/21/2014,Moderate risk food holding temperature 
68773,05/21/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 9/3/2014 ]
68773,05/21/2014,Moderate risk vermin infestation
68773,05/21/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 9/3/2014 ]
68773,10/30/2013,Foods not protected from contamination  [ date violation corrected: 2/7/2014 ]
68773,10/30/2013,Improper or defective plumbing  [ date violation corrected: 2/7/2014 ]
68773,10/30/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/21/2014 ]
68773,10/30/2013,Moderate risk food holding temperature   [ date violation corrected: 2/7/2014 ]
68773,10/30/2013,Improper cooling methods  [ date violation corrected: 5/21/2014 ]
68773,04/24/2013,Unclean or unsanitary food contact surfaces  [ date violation corrected: 10/30/2013 ]
68773,04/24/2013,High risk food holding temperature   [ date violation corrected: 10/30/2013 ]
68775,04/09/2015,Moderate risk food holding temperature   [ date violation corrected: 2/1/2016 ]
68775,04/09/2015,Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/1/2016 ]
68775,05/29/2014,Low risk vermin infestation  [ date violation corrected: 4/9/2015 ]
68775,05/29/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/9/2015 ]
68775,11/12/2013,Employee eating or smoking  [ date violation corrected: 5/29/2014 ]
68775,05/29/2013,Low risk vermin infestation  [ date violation corrected: 11/12/2013 ]
68799,04/18/2014,Improper food storage  [ date violation corrected: 4/18/2014 ]
68799,04/18/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 4/18/2014 ]
68799,05/01/2013,Insufficient hot water or running water  [ date violation corrected: 5/20/2013 ]
68799,05/01/2013,Unclean nonfood contact surfaces  [ date violation corrected: 5/20/2013 ]
68804,03/17/2015,Inadequately cleaned or sanitized food contact surfaces
68804,03/17/2015,Moderate risk food holding temperature 
68804,02/26/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 3/17/2015 ]
68804,02/26/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 3/17/2015 ]
68808,03/31/2015,Unclean or degraded floors walls or ceilings
68808,03/31/2015,Unclean nonfood contact surfaces
68808,03/31/2015,Improper food storage
68808,03/31/2015,Moderate risk vermin infestation
68808,03/31/2015,Inadequately cleaned or sanitized food contact surfaces
68808,03/17/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 3/31/2015 ]
68808,03/17/2014,Improper storage use or identification of toxic substances  [ date violation corrected: 3/31/2015 ]
68811,03/24/2016,Low risk vermin infestation  [ date violation corrected: 3/31/2016 ]
68811,03/24/2016,Moderate risk food holding temperature   [ date violation corrected: 4/6/2016 ]
68811,10/09/2014,Improper food storage  [ date violation corrected: 3/24/2016 ]
68811,07/15/2013,Improper food storage  [ date violation corrected: 2/5/2014 ]
